chr	windowStart	windowEnd	D	f_d	f_dM
scaffold_18	5708678	5740204	0.595018	0.374300	0.234996
scaffold_18	5709107	5740398	0.614354	0.389421	0.242117
scaffold_18	5709917	5740746	0.592203	0.387361	0.229808
scaffold_18	5710234	5740755	0.591372	0.386717	0.230779
scaffold_18	5710240	5740758	0.610175	0.409259	0.247048
scaffold_18	5710581	5740859	0.627323	0.427125	0.260886
scaffold_18	5710607	5741077	0.648137	0.442734	0.268953
scaffold_18	5710620	5741284	0.665894	0.459233	0.282171
scaffold_18	5710621	5741606	0.682633	0.471738	0.283801
scaffold_18	5711012	5741888	0.692286	0.465687	0.284610
scaffold_18	5711378	5745216	0.692754	0.460986	0.275033
scaffold_18	5714291	5746046	0.636633	0.440372	0.259170
scaffold_18	5715358	5746100	0.618801	0.428652	0.251802
scaffold_18	5716376	5746433	0.613749	0.420624	0.247110
scaffold_18	5722267	5746825	0.616292	0.425085	0.251090
scaffold_18	5724673	5746840	0.620924	0.456270	0.273915
scaffold_18	5725035	5747497	0.609155	0.451516	0.270475
scaffold_18	5729013	5748010	0.608284	0.457265	0.269683
scaffold_18	5729121	5748402	0.607007	0.468553	0.270548
scaffold_18	5729151	5748744	0.620608	0.479732	0.280950
scaffold_18	5730269	5749072	0.621402	0.480283	0.281398
scaffold_18	5731125	5749913	0.612962	0.480907	0.277352
scaffold_18	5731283	5749981	0.602234	0.479322	0.272194
scaffold_18	5732917	5750045	0.583848	0.461115	0.258770
scaffold_18	5733602	5751758	0.557520	0.464090	0.255502
scaffold_18	5733964	5751863	0.537076	0.466743	0.253089
scaffold_18	5734290	5752023	0.556150	0.484171	0.262626
scaffold_18	5734754	5752967	0.544219	0.477462	0.256240
scaffold_18	5735066	5752977	0.540807	0.480717	0.253793
scaffold_18	5735092	5753040	0.546957	0.511658	0.264026
scaffold_18	5735148	5753057	0.537208	0.516998	0.261810
scaffold_18	5735327	5753190	0.523644	0.528673	0.261982
scaffold_18	5735979	5753239	0.531727	0.536922	0.269410
scaffold_18	5736097	5753453	0.503938	0.511703	0.252126
scaffold_18	5736099	5756848	0.561983	0.526301	0.265725
scaffold_18	5736178	5758095	0.620363	0.538482	0.280714
scaffold_18	5736192	5760755	0.653053	0.544606	0.288501
scaffold_18	5736914	5761494	0.648350	0.536096	0.283685
scaffold_18	5737127	5763248	0.672694	0.550248	0.300928
scaffold_18	5737214	5764555	0.672764	0.535733	0.300202
scaffold_18	5737574	5770224	0.664977	0.472522	0.269344
scaffold_18	5737698	5774911	0.642536	0.391405	0.231152
scaffold_18	5737808	5775771	0.609741	0.365247	0.209547
scaffold_18	5737969	5775866	0.573979	0.339278	0.191495
scaffold_18	5737978	5775986	0.534826	0.301693	0.169802
scaffold_18	5740088	5776253	0.521050	0.294469	0.163669
scaffold_18	5740102	5777816	0.493921	0.259819	0.149870
scaffold_18	5740191	5778435	0.463533	0.235118	0.134291
scaffold_18	5740192	5782638	0.428445	0.204809	0.120471
scaffold_18	5740204	5785818	0.388246	0.174828	0.097660
scaffold_18	5740398	5789756	0.391624	0.172442	0.094461
scaffold_18	5740746	5790145	0.367161	0.154793	0.086364
scaffold_18	5740755	5791738	0.415327	0.167833	0.098984
scaffold_18	5740758	5792318	0.399225	0.162505	0.095476
scaffold_18	5740859	5795661	0.399225	0.159399	0.091754
scaffold_18	5741077	5795720	0.340115	0.131745	0.074767
scaffold_18	5741284	5796340	0.295745	0.106872	0.061726
scaffold_18	5741606	5798527	0.300157	0.105913	0.061438
scaffold_18	5741888	5800533	0.240765	0.080557	0.047387
scaffold_18	5745216	5802196	0.209643	0.069596	0.038615
scaffold_18	5746046	5802809	0.222764	0.076968	0.043961
scaffold_18	5746100	5803992	0.333787	0.108374	0.062228
scaffold_18	5746433	5804163	0.395653	0.134384	0.077979
scaffold_18	5746825	5804730	0.411269	0.142724	0.082980
scaffold_18	5746840	5805011	0.381434	0.132505	0.076864
scaffold_18	5747497	5805670	0.372596	0.127588	0.073408
scaffold_18	5748010	5808229	0.390411	0.133094	0.076099
scaffold_18	5748402	5808650	0.378165	0.127577	0.073594
scaffold_18	5748744	5809149	0.367100	0.122367	0.070198
scaffold_18	5749072	5809831	0.241580	0.080907	0.045315
scaffold_18	5749913	5810736	0.246683	0.082941	0.046122
scaffold_18	5749981	5813125	0.223109	0.073543	0.041790
scaffold_18	5750045	5813551	0.224639	0.072853	0.042326
scaffold_18	5751758	5814426	0.241019	0.075869	0.044778
scaffold_18	5751863	5816049	0.279921	0.086350	0.051383
scaffold_18	5752023	5817360	0.317104	0.091723	0.055482
scaffold_18	5752967	5818635	0.316362	0.089676	0.054530
scaffold_18	5752977	5820436	0.322228	0.091007	0.054767
scaffold_18	5753040	5821954	0.358311	0.101753	0.061981
scaffold_18	5753057	5823047	0.405271	0.117877	0.071984
scaffold_18	5753190	5824774	0.415797	0.119061	0.072087
scaffold_18	5753239	5824776	0.437967	0.123908	0.076124
scaffold_18	5753453	5824986	0.419626	0.117889	0.072104
scaffold_18	5756848	5825025	0.415244	0.116352	0.071051
scaffold_18	5758095	5825046	0.409254	0.116523	0.071557
scaffold_18	5760755	5825092	0.407183	0.119774	0.073235
scaffold_18	5761494	5827742	0.408380	0.121417	0.074377
scaffold_18	5763248	5835688	0.407694	0.122335	0.074050
scaffold_18	5764555	5835770	0.405187	0.122443	0.073924
scaffold_18	5770224	5835780	0.421707	0.127590	0.076887
scaffold_18	5774911	5835790	0.413793	0.133289	0.079153
scaffold_18	5775771	5836063	0.419668	0.150382	0.085811
scaffold_18	5775866	5836116	0.436077	0.155198	0.089739
scaffold_18	5775986	5836118	0.457878	0.161688	0.093794
scaffold_18	5776253	5836466	0.442623	0.158190	0.090880
scaffold_18	5777816	5836637	0.443883	0.158781	0.091212
scaffold_18	5778435	5836847	0.473606	0.181732	0.104373
scaffold_18	5782638	5837080	0.470549	0.180882	0.103720
scaffold_18	5785818	5837112	0.509777	0.207707	0.118143
scaffold_18	5789756	5837382	0.516327	0.217214	0.128671
scaffold_18	5790145	5837403	0.459807	0.195489	0.117165
scaffold_18	5791738	5837466	0.456311	0.198034	0.117402
scaffold_18	5792318	5837493	0.433321	0.195990	0.113712
scaffold_18	5795661	5837522	0.453297	0.205736	0.120227
scaffold_18	5795720	5837686	0.402110	0.182011	0.107879
scaffold_18	5796340	5837722	0.415529	0.188379	0.112076
scaffold_18	5798527	5837823	0.414862	0.195263	0.114410
scaffold_18	5800533	5837834	0.335400	0.162462	0.092431
scaffold_18	5802196	5838620	0.353013	0.174594	0.099948
scaffold_18	5802809	5841632	0.404482	0.204417	0.128356
scaffold_18	5803992	5842318	0.412807	0.205114	0.128356
scaffold_18	5804163	5843359	0.354968	0.177128	0.111613
scaffold_18	5804730	5852659	0.327142	0.157168	0.097744
scaffold_18	5805011	5852837	0.331945	0.157050	0.098500
scaffold_18	5805670	5853312	0.344311	0.163117	0.102900
scaffold_18	5808229	5853348	0.340236	0.165210	0.105415
scaffold_18	5808650	5853763	0.341590	0.166620	0.107603
scaffold_18	5809149	5853797	0.359557	0.178324	0.116218
scaffold_18	5809831	5853999	0.366181	0.186350	0.126028
scaffold_18	5810736	5854024	0.455265	0.220910	0.152622
scaffold_18	5813125	5855698	0.485336	0.238351	0.169682
scaffold_18	5813551	5855754	0.571102	0.292141	0.212630
scaffold_18	5814426	5857735	0.510603	0.266842	0.179764
scaffold_18	5816049	5858234	0.510603	0.270790	0.181800
scaffold_18	5817360	5858396	0.527119	0.277761	0.187086
scaffold_18	5818635	5858493	0.533445	0.308113	0.207818
scaffold_18	5820436	5858937	0.417702	0.277988	0.178461
scaffold_18	5821954	5861727	0.420402	0.260703	0.175862
scaffold_18	5823047	5862068	0.383530	0.234552	0.152728
scaffold_18	5824774	5862401	0.323797	0.205011	0.132407
scaffold_18	5824776	5862719	0.321528	0.210932	0.140005
scaffold_18	5824986	5863008	0.231176	0.162393	0.103017
scaffold_18	5825025	5863014	0.271247	0.191520	0.123637
scaffold_18	5825046	5864477	0.290620	0.181034	0.118594
scaffold_18	5825092	5865490	0.327829	0.197831	0.127672
scaffold_18	5827742	5866184	0.370911	0.218453	0.144317
scaffold_18	5835688	5866717	0.406978	0.247753	0.151373
scaffold_18	5835770	5868283	0.406440	0.246243	0.152540
scaffold_18	5835780	5868292	0.392503	0.241516	0.148735
scaffold_18	5835790	5868747	0.405405	0.242854	0.152260
scaffold_18	5836063	5868952	0.410976	0.246359	0.154903
scaffold_18	5836116	5869171	0.418016	0.245072	0.156707
scaffold_18	5836118	5869279	0.444577	0.264476	0.167315
scaffold_18	5836466	5869297	0.414806	0.251007	0.157496
scaffold_18	5836637	5870962	0.412593	0.258262	0.161537
scaffold_18	5836847	5871351	0.443085	0.282773	0.179080
scaffold_18	5837080	5876408	0.406476	0.237428	0.146285
scaffold_18	5837112	5876547	0.405273	0.239164	0.147417
scaffold_18	5837382	5878223	0.410273	0.218400	0.137195
scaffold_18	5837403	5879538	0.403743	0.216732	0.130963
scaffold_18	5837466	5880152	0.418217	0.221152	0.133755
scaffold_18	5837493	5881759	0.424904	0.215927	0.132418
scaffold_18	5837522	5888640	0.389478	0.168110	0.104882
scaffold_18	5837686	5890576	0.393978	0.167663	0.103925
scaffold_18	5837722	5890919	0.383845	0.162716	0.100668
scaffold_18	5837823	5890961	0.395216	0.166587	0.103366
scaffold_18	5837834	5891272	0.392609	0.165466	0.101832
scaffold_18	5838620	5892955	0.414898	0.172561	0.106918
scaffold_18	5841632	5899931	0.429895	0.161111	0.100043
scaffold_18	5842318	5900039	0.384745	0.142713	0.087401
scaffold_18	5843359	5908468	0.375491	0.137767	0.083297
scaffold_18	5852659	5908487	0.404813	0.148696	0.090407
scaffold_18	5852837	5908613	0.414159	0.155307	0.094780
scaffold_18	5853312	5908639	0.397236	0.148065	0.089695
scaffold_18	5853348	5908677	0.393251	0.146882	0.088540
scaffold_18	5853763	5914405	0.370574	0.138371	0.082210
scaffold_18	5853797	5914601	0.369580	0.137122	0.081421
scaffold_18	5853999	5914604	0.371871	0.138309	0.082166
scaffold_18	5854024	5914619	0.376160	0.139793	0.083088
scaffold_18	5855698	5914715	0.357883	0.133575	0.078980
scaffold_18	5855754	5914971	0.316562	0.117254	0.068431
scaffold_18	5857735	5915088	0.290996	0.106005	0.061371
scaffold_18	5858234	5915096	0.346032	0.124166	0.073870
scaffold_18	5858396	5915104	0.337609	0.123596	0.072618
scaffold_18	5858493	5915736	0.294415	0.111186	0.064665
scaffold_18	5858937	5916689	0.282882	0.105719	0.061319
scaffold_18	5861727	5918520	0.323808	0.114366	0.067633
scaffold_18	5862068	5919986	0.327372	0.121314	0.071132
scaffold_18	5862401	5920825	0.333180	0.124763	0.073358
scaffold_18	5862719	5920981	0.355239	0.130928	0.077704
scaffold_18	5863008	5921097	0.349170	0.129093	0.075821
scaffold_18	5863014	5921284	0.444497	0.158197	0.094905
scaffold_18	5864477	5921709	0.420297	0.145203	0.086439
scaffold_18	5865490	5922469	0.389756	0.140620	0.083647
scaffold_18	5866184	5923895	0.335210	0.111966	0.067883
scaffold_18	5866717	5928185	0.265540	0.070072	0.043724
scaffold_18	5868283	5929000	0.169735	0.042113	0.027437
scaffold_18	5868292	5929348	0.087747	0.022998	0.014923
scaffold_18	5868747	5930902	0.105652	0.027352	0.017942
scaffold_18	5868952	5930903	0.086635	0.022883	0.014906
scaffold_18	5869171	5930915	0.099948	0.026719	0.017421
scaffold_18	5869279	5931238	0.082135	0.022482	0.014515
scaffold_18	5869297	5932033	-0.025135	-0.006982	-0.004419
scaffold_18	5870962	5932386	0.012728	0.003408	0.002186
scaffold_18	5871351	5964647	0.038050	0.009368	0.006070
scaffold_18	5876408	5965770	-0.056988	-0.013294	-0.008548
scaffold_18	5876547	5968924	-0.117209	-0.028681	-0.018642
scaffold_18	5878223	5970734	-0.121338	-0.028810	-0.018813
scaffold_18	5879538	5974381	-0.131677	-0.032387	-0.020773
scaffold_18	5880152	5976513	-0.097928	-0.023611	-0.015602
scaffold_18	5881759	5976536	-0.090727	-0.021984	-0.014540
scaffold_18	5888640	5976769	-0.130066	-0.031654	-0.020756
scaffold_18	5890576	5979630	-0.087306	-0.023698	-0.015512
scaffold_18	5890919	5983624	-0.111563	-0.028593	-0.018431
scaffold_18	5890961	5983695	-0.104277	-0.026651	-0.016946
scaffold_18	5891272	5986715	-0.137728	-0.035014	-0.021814
scaffold_18	5892955	5987358	-0.134355	-0.034162	-0.021277
scaffold_18	5899931	5988146	-0.149850	-0.037476	-0.023163
scaffold_18	5900039	5988590	-0.239797	-0.066165	-0.040528
scaffold_18	5908468	5988934	-0.156522	-0.044353	-0.027426
scaffold_18	5908487	5989018	-0.177508	-0.052123	-0.032438
scaffold_18	5908613	5991350	-0.186354	-0.053191	-0.033033
scaffold_18	5908639	5991381	-0.256151	-0.070707	-0.043639
scaffold_18	5908677	5991396	-0.271051	-0.075825	-0.046603
scaffold_18	5914405	5992155	-0.219483	-0.061448	-0.037895
scaffold_18	5914601	5992225	-0.204614	-0.056945	-0.035665
scaffold_18	5914604	5992280	-0.232122	-0.067313	-0.041349
scaffold_18	5914619	5992466	-0.242617	-0.070921	-0.043582
scaffold_18	5914715	5993517	-0.247674	-0.071585	-0.044086
scaffold_18	5914971	5993651	-0.257176	-0.075281	-0.046248
scaffold_18	5915088	5995022	-0.253694	-0.072103	-0.043908
scaffold_18	5915096	5996010	-0.246424	-0.070144	-0.042154
scaffold_18	5915104	5996020	-0.239792	-0.068335	-0.041114
scaffold_18	5915736	5996766	-0.249334	-0.071639	-0.042464
scaffold_18	5916689	5997621	-0.235421	-0.064469	-0.038714
scaffold_18	5918520	6000365	-0.265044	-0.072713	-0.043771
scaffold_18	5919986	6001993	-0.226653	-0.060611	-0.036471
scaffold_18	5920825	6002043	-0.269199	-0.071335	-0.042597
scaffold_18	5920981	6003134	-0.213947	-0.057862	-0.034447
scaffold_18	5921097	6003170	-0.262735	-0.072813	-0.042430
scaffold_18	5921284	6003947	-0.281322	-0.079786	-0.046069
scaffold_18	5921709	6005322	-0.336388	-0.094000	-0.053965
scaffold_18	5922469	6006503	-0.333268	-0.092800	-0.053404
scaffold_18	5923895	6006593	-0.312624	-0.087544	-0.050019
scaffold_18	5928185	6007412	-0.265949	-0.081023	-0.045592
scaffold_18	5929000	6007979	-0.258376	-0.104172	-0.053508
scaffold_18	5929348	6008934	-0.268752	-0.114364	-0.056669
scaffold_18	5930902	6009007	-0.225401	-0.095350	-0.046349
scaffold_18	5930903	6012545	-0.230526	-0.098569	-0.047079
scaffold_18	5930915	6013114	-0.257161	-0.108879	-0.050979
scaffold_18	5931238	6013863	-0.286871	-0.119041	-0.055584
scaffold_18	5932033	6014095	-0.296580	-0.122322	-0.057002
scaffold_18	5932386	6015634	-0.236054	-0.092657	-0.044977
scaffold_18	5964647	6015773	-0.254879	-0.103208	-0.048974
scaffold_18	5965770	6015825	-0.255905	-0.118020	-0.053487
scaffold_18	5968924	6015854	-0.238217	-0.110003	-0.049717
scaffold_18	5970734	6015859	-0.163430	-0.078403	-0.034172
scaffold_18	5974381	6015881	-0.122658	-0.061833	-0.026756
scaffold_18	5976513	6016128	-0.126484	-0.070105	-0.029053
scaffold_18	5976536	6016320	-0.179380	-0.108048	-0.042005
scaffold_18	5976769	6016323	-0.139021	-0.084562	-0.033379
scaffold_18	5979630	6016361	-0.096974	-0.058409	-0.023697
scaffold_18	5983624	6016363	-0.061653	-0.039140	-0.015582
scaffold_18	5983695	6016380	-0.011111	-0.008551	-0.003344
scaffold_18	5986715	6016738	0.000654	0.000480	0.000199
scaffold_18	5987358	6017584	0.015272	0.011236	0.004801
scaffold_18	5988146	6017585	0.012616	0.009309	0.004037
scaffold_18	5988590	6018114	0.015232	0.011448	0.005002
scaffold_18	5988934	6018599	0.017928	0.013575	0.005830
scaffold_18	5989018	6018735	-0.047450	-0.035638	-0.014816
scaffold_18	5991350	6018950	0.018492	0.013742	0.005827
scaffold_18	5991381	6018951	0.051617	0.041667	0.017556
scaffold_18	5991396	6019014	0.076818	0.061614	0.026304
scaffold_18	5992155	6019057	0.068105	0.056174	0.023250
scaffold_18	5992225	6019353	-0.007498	-0.006509	-0.002617
scaffold_18	5992280	6020242	-0.015426	-0.013318	-0.005405
scaffold_18	5992466	6020324	0.011019	0.009159	0.003850
scaffold_18	5993517	6020446	0.025210	0.020560	0.008679
scaffold_18	5993651	6021068	0.028472	0.023034	0.009823
scaffold_18	5995022	6021520	0.042958	0.034078	0.014663
scaffold_18	5996010	6021645	0.049650	0.041569	0.017706
scaffold_18	5996020	6021856	0.067901	0.055743	0.025184
scaffold_18	5996766	6022033	0.065337	0.053733	0.024161
scaffold_18	5997621	6022096	0.090846	0.074474	0.034924
scaffold_18	6000365	6022573	0.106310	0.092482	0.042419
scaffold_18	6001993	6022637	0.147462	0.138175	0.061835
scaffold_18	6002043	6022756	0.121769	0.122855	0.050954
scaffold_18	6003134	6022792	0.138472	0.139327	0.058183
scaffold_18	6003170	6022827	0.100000	0.107063	0.044651
scaffold_18	6003947	6022947	0.145714	0.143460	0.064824
scaffold_18	6005322	6025345	0.187730	0.170455	0.079316
scaffold_18	6006503	6025448	0.262177	0.239006	0.115243
scaffold_18	6006593	6026967	0.273839	0.255711	0.121789
scaffold_18	6007412	6027448	0.271991	0.251561	0.118774
scaffold_18	6007979	6027569	0.228761	0.216656	0.099048
scaffold_18	6008934	6027611	0.212684	0.207560	0.092604
scaffold_18	6009007	6027746	0.283945	0.258951	0.125271
scaffold_18	6012545	6027815	0.294839	0.261770	0.129866
scaffold_18	6013114	6027891	0.287520	0.265099	0.130803
scaffold_18	6013863	6027895	0.307258	0.284369	0.147317
scaffold_18	6014095	6027982	0.260207	0.252408	0.127639
scaffold_18	6015634	6028294	0.289165	0.275491	0.142810
scaffold_18	6015773	6028295	0.301286	0.282181	0.147107
scaffold_18	6015825	6028364	0.311852	0.286845	0.152427
scaffold_18	6015854	6028453	0.346568	0.311149	0.170831
scaffold_18	6015859	6028466	0.323867	0.298155	0.158735
scaffold_18	6015881	6028579	0.292962	0.274676	0.146687
scaffold_18	6016128	6029002	0.249642	0.242118	0.125115
scaffold_18	6016320	6029050	0.272396	0.263807	0.144095
scaffold_18	6016323	6029101	0.298110	0.288325	0.163984
scaffold_18	6016361	6029204	0.286872	0.276995	0.157807
scaffold_18	6016363	6029542	0.267277	0.269182	0.148302
scaffold_18	6016380	6029730	0.237765	0.238436	0.129237
scaffold_18	6016738	6030696	0.214286	0.203433	0.110497
scaffold_18	6017584	6031596	0.200177	0.200531	0.105557
scaffold_18	6017585	6033678	0.205078	0.193252	0.103516
scaffold_18	6018114	6035200	0.216860	0.189966	0.100989
scaffold_18	6018599	6035205	0.220871	0.185384	0.100907
scaffold_18	6018735	6035217	0.243295	0.190882	0.110211
scaffold_18	6018950	6035317	0.275672	0.218826	0.128052
scaffold_18	6018951	6035422	0.258125	0.204760	0.118781
scaffold_18	6019014	6035894	0.246921	0.192788	0.113245
scaffold_18	6019057	6037577	0.241203	0.148582	0.095019
scaffold_18	6019353	6039994	0.270163	0.159985	0.104358
scaffold_18	6020242	6044009	0.289563	0.161290	0.103952
scaffold_18	6020324	6044705	0.307474	0.167620	0.106639
scaffold_18	6020446	6046936	0.326360	0.163414	0.107321
scaffold_18	6021068	6047100	0.281914	0.146635	0.094908
scaffold_18	6021520	6047717	0.326312	0.176413	0.114989
scaffold_18	6021645	6047839	0.341508	0.183224	0.119966
scaffold_18	6021856	6048200	0.339077	0.179129	0.119835
scaffold_18	6022033	6048702	0.240310	0.136610	0.087079
scaffold_18	6022096	6048878	0.220978	0.128866	0.080489
scaffold_18	6022573	6051809	0.216360	0.118738	0.075444
scaffold_18	6022637	6052986	0.212779	0.115096	0.071821
scaffold_18	6022756	6053487	0.179456	0.098279	0.060256
scaffold_18	6022792	6053658	0.200732	0.107201	0.067975
scaffold_18	6022827	6054246	0.183796	0.097306	0.061795
scaffold_18	6022947	6054404	0.164815	0.086818	0.054335
scaffold_18	6025345	6058205	0.165826	0.082530	0.052062
scaffold_18	6025448	6058234	0.157609	0.080580	0.051745
scaffold_18	6026967	6058888	0.125940	0.061600	0.039590
scaffold_18	6027448	6059842	0.088837	0.043262	0.026818
scaffold_18	6027569	6061089	0.163647	0.082269	0.051960
scaffold_18	6027611	6061987	0.199120	0.095513	0.062376
scaffold_18	6027746	6061991	0.214941	0.100590	0.067240
scaffold_18	6027815	6062827	0.167131	0.080580	0.052420
scaffold_18	6027891	6063075	0.125739	0.063039	0.040241
scaffold_18	6027895	6063127	0.163072	0.081643	0.052542
scaffold_18	6027982	6063133	0.144933	0.073171	0.046803
scaffold_18	6028294	6063863	0.163801	0.081074	0.051817
scaffold_18	6028295	6064195	0.132131	0.067036	0.041818
scaffold_18	6028364	6064239	0.102652	0.053291	0.032798
scaffold_18	6028453	6067609	0.055602	0.029666	0.017676
scaffold_18	6028466	6068130	0.043471	0.022995	0.013749
scaffold_18	6028579	6068147	0.055660	0.029051	0.017601
scaffold_18	6029002	6068149	0.070308	0.035907	0.021728
scaffold_18	6029050	6068231	0.122730	0.063288	0.038815
scaffold_18	6029101	6069137	0.121375	0.061300	0.037370
scaffold_18	6029204	6069478	0.101264	0.051669	0.031230
scaffold_18	6029542	6070106	0.071647	0.036319	0.021324
scaffold_18	6029730	6070160	0.025570	0.013432	0.007795
scaffold_18	6030696	6070215	-0.000510	-0.000275	-0.000158
scaffold_18	6031596	6070397	-0.000504	-0.000280	-0.000161
scaffold_18	6033678	6070912	0.006596	0.003611	0.002087
scaffold_18	6035200	6074735	-0.002054	-0.001055	-0.000611
scaffold_18	6035205	6075362	0.000000	0.000000	0.000000
scaffold_18	6035217	6076115	-0.004116	-0.002095	-0.001242
scaffold_18	6035317	6077161	-0.008266	-0.004270	-0.002502
scaffold_18	6035422	6078062	-0.017730	-0.008866	-0.005244
scaffold_18	6035894	6078352	-0.035239	-0.017458	-0.010353
scaffold_18	6037577	6078866	-0.059904	-0.028807	-0.016980
scaffold_18	6039994	6079281	-0.074403	-0.041465	-0.022883
scaffold_18	6044009	6079985	-0.058310	-0.031853	-0.018008
scaffold_18	6044705	6080355	-0.042672	-0.023400	-0.013530
scaffold_18	6046936	6082387	-0.096363	-0.054862	-0.031168
scaffold_18	6047100	6088840	-0.085526	-0.048438	-0.026753
scaffold_18	6047717	6089237	-0.000488	-0.000277	-0.000157
scaffold_18	6047839	6089458	-0.050231	-0.028161	-0.015647
scaffold_18	6048200	6090411	-0.041972	-0.023415	-0.013070
scaffold_18	6048702	6090608	-0.046651	-0.026270	-0.014586
scaffold_18	6048878	6091911	0.011274	0.005761	0.003333
scaffold_18	6051809	6102803	0.078596	0.038617	0.022819
scaffold_18	6052986	6105433	0.062975	0.031647	0.018537
scaffold_18	6053487	6105863	0.075906	0.038567	0.022922
scaffold_18	6053658	6105888	0.098288	0.049380	0.029635
scaffold_18	6054246	6106214	0.100066	0.050012	0.030083
scaffold_18	6054404	6108947	0.111541	0.055236	0.032765
scaffold_18	6058205	6109342	0.126610	0.061909	0.037131
scaffold_18	6058234	6111124	0.094374	0.049921	0.028868
scaffold_18	6058888	6111632	0.086777	0.045384	0.026523
scaffold_18	6059842	6111652	0.057366	0.030577	0.017643
scaffold_18	6061089	6111730	0.056312	0.030021	0.017894
scaffold_18	6061987	6112760	-0.010135	-0.005084	-0.002976
scaffold_18	6061991	6113316	-0.033285	-0.017399	-0.009914
scaffold_18	6062827	6115969	-0.045488	-0.023687	-0.013135
scaffold_18	6063075	6117400	-0.028254	-0.014426	-0.008108
scaffold_18	6063127	6117406	0.016095	0.007975	0.004592
scaffold_18	6063133	6117751	-0.048157	-0.023831	-0.013397
scaffold_18	6063863	6117779	-0.035510	-0.017109	-0.009643
scaffold_18	6064195	6117782	-0.044507	-0.022004	-0.012433
scaffold_18	6064239	6118059	-0.036931	-0.017996	-0.010313
scaffold_18	6067609	6118208	0.018953	0.009099	0.005316
scaffold_18	6068130	6118352	0.059746	0.027819	0.016614
scaffold_18	6068147	6118358	0.023560	0.011177	0.006521
scaffold_18	6068149	6118369	0.023810	0.011480	0.006705
scaffold_18	6068231	6118381	0.023388	0.011480	0.006705
scaffold_18	6069137	6120104	-0.057012	-0.027602	-0.015366
scaffold_18	6069478	6120260	-0.035646	-0.017671	-0.009926
scaffold_18	6070106	6122948	-0.022581	-0.010843	-0.006165
scaffold_18	6070160	6123412	-0.016836	-0.007949	-0.004616
scaffold_18	6070215	6123523	0.030543	0.013542	0.007980
scaffold_18	6070397	6123525	0.060782	0.025962	0.015467
scaffold_18	6070912	6126043	0.059972	0.024760	0.014847
scaffold_18	6074735	6126045	0.062972	0.026130	0.015644
scaffold_18	6075362	6127077	0.041599	0.019023	0.011270
scaffold_18	6076115	6127172	0.038934	0.018217	0.010687
scaffold_18	6077161	6127391	0.022670	0.011055	0.006404
scaffold_18	6078062	6129207	0.000683	0.000338	0.000192
scaffold_18	6078352	6130203	-0.064153	-0.033120	-0.017964
scaffold_18	6078866	6131120	-0.053048	-0.027869	-0.014798
scaffold_18	6079281	6133996	-0.046132	-0.024463	-0.012700
scaffold_18	6079985	6136717	-0.044128	-0.023437	-0.012032
scaffold_18	6080355	6139236	-0.050174	-0.027597	-0.013964
scaffold_18	6082387	6139243	-0.034317	-0.019433	-0.009768
scaffold_18	6088840	6139741	-0.001419	-0.000806	-0.000410
scaffold_18	6089237	6146572	-0.017262	-0.009612	-0.004989
scaffold_18	6089458	6147470	-0.176985	-0.102273	-0.050741
scaffold_18	6090411	6147701	-0.197101	-0.115942	-0.056071
scaffold_18	6090608	6147763	-0.234463	-0.142612	-0.068019
scaffold_18	6091911	6147767	-0.258042	-0.162640	-0.076688
scaffold_18	6102803	6150082	-0.218025	-0.143230	-0.067612
scaffold_18	6105433	6150296	-0.300778	-0.209773	-0.095980
scaffold_18	6105863	6150440	-0.352171	-0.287079	-0.121435
scaffold_18	6105888	6154648	-0.363365	-0.248117	-0.115393
scaffold_18	6106214	6158387	-0.347456	-0.222862	-0.106726
scaffold_18	6108947	6158952	-0.336378	-0.216014	-0.101237
scaffold_18	6109342	6162277	-0.281724	-0.181009	-0.084254
scaffold_18	6111124	6163530	-0.269569	-0.175021	-0.082109
scaffold_18	6111632	6163868	-0.233195	-0.145850	-0.071057
scaffold_18	6111652	6164305	-0.186082	-0.114388	-0.056775
scaffold_18	6111730	6164919	-0.176356	-0.105878	-0.053198
scaffold_18	6112760	6164986	-0.160172	-0.097141	-0.048886
scaffold_18	6113316	6165203	-0.160922	-0.103707	-0.052179
scaffold_18	6115969	6168190	-0.154297	-0.088367	-0.046746
scaffold_18	6117400	6168346	-0.144269	-0.079985	-0.044002
scaffold_18	6117406	6168758	-0.145395	-0.079582	-0.044191
scaffold_18	6117751	6170966	-0.144323	-0.075736	-0.041940
scaffold_18	6117779	6174452	-0.133814	-0.070714	-0.039656
scaffold_18	6117782	6174457	-0.127249	-0.067972	-0.038177
scaffold_18	6118059	6174577	-0.128399	-0.068230	-0.038339
scaffold_18	6118208	6174603	-0.129564	-0.068551	-0.038707
scaffold_18	6118352	6175462	-0.158183	-0.081857	-0.046154
scaffold_18	6118358	6175577	-0.129978	-0.068536	-0.039231
scaffold_18	6118369	6175661	-0.127576	-0.066507	-0.038340
scaffold_18	6118381	6175804	-0.130665	-0.067628	-0.038894
scaffold_18	6120104	6176069	-0.125813	-0.063519	-0.036695
scaffold_18	6120260	6176486	-0.088913	-0.044925	-0.027361
scaffold_18	6122948	6176734	-0.112670	-0.055780	-0.033850
scaffold_18	6123412	6177327	-0.106757	-0.052914	-0.032186
scaffold_18	6123523	6178630	-0.106757	-0.052719	-0.032166
scaffold_18	6123525	6178678	-0.105914	-0.053311	-0.032451
