chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	4182732	4218612	0.476426	0.136753	0.075674	0.324515
scaffold_18	4189189	4220532	0.531485	0.176990	0.106189	0.374816
scaffold_18	4191317	4222064	0.535860	0.217041	0.120164	0.350503
scaffold_18	4198595	4224624	0.471479	0.213835	0.124418	0.299724
scaffold_18	4199419	4226332	0.407211	0.164507	0.094725	0.219377
scaffold_18	4206770	4228238	0.362917	0.195413	0.106623	0.209370
scaffold_18	4208120	4230284	0.507581	0.242202	0.143907	0.317310
scaffold_18	4210423	4233309	0.419198	0.174014	0.106613	0.264216
scaffold_18	4214172	4236941	0.393573	0.135642	0.089139	0.248842
scaffold_18	4217285	4246881	0.328559	0.087858	0.058317	0.196792
scaffold_18	4219071	4252875	0.258839	0.066569	0.044210	0.151198
scaffold_18	4221248	4256576	0.073720	0.019759	0.013213	0.045270
scaffold_18	4223375	4258805	0.058010	0.015668	0.010574	0.038669
scaffold_18	4224630	4262224	0.064359	0.016729	0.011018	0.035598
scaffold_18	4226472	4264800	-0.003880	-0.000981	-0.000641	-0.002101
scaffold_18	4228428	4271640	-0.069262	-0.013631	-0.008460	-0.029414
scaffold_18	4230415	4277073	-0.195664	-0.036857	-0.022256	-0.078284
scaffold_18	4233545	4278698	-0.229251	-0.044533	-0.027032	-0.092705
scaffold_18	4239575	4280292	-0.113680	-0.031528	-0.018127	-0.050486
scaffold_18	4248282	4286232	-0.147709	-0.046977	-0.026826	-0.060710
scaffold_18	4253686	4288353	-0.106935	-0.038110	-0.021539	-0.044054
scaffold_18	4256766	4289161	0.018202	0.007813	0.004287	0.008102
scaffold_18	4259839	4295024	-0.032729	-0.014139	-0.007400	-0.014283
scaffold_18	4263048	4297083	-0.001428	-0.000589	-0.000338	-0.000758
scaffold_18	4265471	4301709	0.033499	0.013593	0.008139	0.020405
scaffold_18	4272377	4307800	0.023805	0.009843	0.006399	0.016956
scaffold_18	4278225	4310225	0.048427	0.019747	0.013013	0.035067
scaffold_18	4278724	4312168	0.121087	0.050200	0.033551	0.086835
scaffold_18	4282465	4318009	0.143824	0.055889	0.034636	0.103702
scaffold_18	4286520	4319202	0.191987	0.092080	0.056840	0.153719
scaffold_18	4288354	4321799	0.120913	0.059507	0.034463	0.099001
scaffold_18	4291851	4325992	0.133770	0.048636	0.029797	0.109413
scaffold_18	4295128	4333537	0.013036	0.004898	0.002984	0.010602
scaffold_18	4297154	4337438	0.011590	0.003790	0.002430	0.009176
scaffold_18	4303995	4341835	0.080258	0.028899	0.018287	0.065483
scaffold_18	4307890	4342915	0.174001	0.067566	0.044586	0.146797
scaffold_18	4310311	4343141	0.308676	0.143993	0.097510	0.269311
scaffold_18	4313649	4343288	0.317844	0.165498	0.106596	0.277865
scaffold_18	4318068	4343987	0.417476	0.233241	0.160577	0.373163
scaffold_18	4319449	4345540	0.477024	0.258145	0.182400	0.433792
scaffold_18	4322152	4360801	0.614790	0.352056	0.252725	0.570552
scaffold_18	4326987	4368061	0.655615	0.411123	0.284972	0.613258
scaffold_18	4333737	4370506	0.783564	0.531304	0.392460	0.754954
scaffold_18	4339180	4370955	0.826112	0.634348	0.474540	0.807855
scaffold_18	4342849	4372828	0.861521	0.659675	0.509188	0.840101
scaffold_18	4342916	4374728	0.891786	0.696198	0.532701	0.861121
scaffold_18	4343170	4380317	0.919365	0.675898	0.514102	0.881719
scaffold_18	4343536	4382349	0.969520	0.649229	0.519672	0.941460
scaffold_18	4343997	4396421	0.943830	0.571245	0.434706	0.846311
scaffold_18	4355347	4398162	0.900086	0.555090	0.415804	0.804229
scaffold_18	4361262	4400764	0.810018	0.485646	0.375189	0.715849
scaffold_18	4368229	4403365	0.781401	0.440581	0.365704	0.691082
scaffold_18	4370529	4406514	0.628728	0.331696	0.261981	0.546490
scaffold_18	4370989	4407157	0.462502	0.233733	0.178685	0.377252
scaffold_18	4372870	4411446	0.251170	0.116136	0.082465	0.201008
scaffold_18	4374733	4419278	0.130126	0.057797	0.038810	0.103458
scaffold_18	4381043	4424152	0.009062	0.003907	0.002542	0.006757
scaffold_18	4384174	4427954	-0.019347	-0.008585	-0.005496	-0.013007
scaffold_18	4396691	4436892	-0.017661	-0.007674	-0.005225	-0.013569
scaffold_18	4398621	4444965	-0.039652	-0.013364	-0.009123	-0.029936
scaffold_18	4401399	4448206	-0.134579	-0.038442	-0.026185	-0.098835
scaffold_18	4405538	4452689	-0.229581	-0.065043	-0.042391	-0.164460
scaffold_18	4406911	4463205	0.025541	0.006147	0.004234	0.017909
scaffold_18	4407190	4468133	0.123240	0.025034	0.017605	0.090195
scaffold_18	4415014	4474338	0.242705	0.047696	0.034024	0.175605
scaffold_18	4420329	4476280	0.121918	0.028058	0.020023	0.089252
scaffold_18	4427422	4478538	0.203486	0.051998	0.037523	0.156998
scaffold_18	4432638	4484556	0.151461	0.038379	0.026300	0.134885
scaffold_18	4437104	4489430	0.153281	0.040105	0.026984	0.137190
scaffold_18	4445382	4490219	0.140704	0.046628	0.030701	0.122253
scaffold_18	4448449	4494109	0.197125	0.069014	0.045311	0.168101
scaffold_18	4454469	4499488	0.211840	0.071898	0.047827	0.175537
scaffold_18	4463416	4507852	0.134443	0.050328	0.031818	0.111425
scaffold_18	4468277	4508700	0.198118	0.093243	0.055365	0.166293
scaffold_18	4474830	4511932	0.072588	0.039814	0.022999	0.061478
scaffold_18	4476336	4513399	0.134966	0.069919	0.041057	0.117573
scaffold_18	4479507	4513572	-0.044703	-0.023840	-0.013274	-0.040458
scaffold_18	4485393	4515318	-0.060391	-0.037639	-0.022606	-0.054149
scaffold_18	4490100	4517618	-0.005919	-0.003809	-0.002415	-0.005240
scaffold_18	4490352	4523024	-0.008676	-0.004607	-0.003050	-0.007088
scaffold_18	4495517	4526231	0.037548	0.020534	0.013789	0.026487
scaffold_18	4500277	4530561	0.021962	0.012755	0.008626	0.016369
scaffold_18	4508172	4532937	-0.032206	-0.018860	-0.012683	-0.023861
scaffold_18	4509551	4542551	-0.244056	-0.125691	-0.078051	-0.165920
scaffold_18	4512075	4547134	-0.238700	-0.106378	-0.067333	-0.158595
scaffold_18	4513402	4551631	-0.176280	-0.066822	-0.042883	-0.110262
scaffold_18	4513631	4557292	-0.139295	-0.044107	-0.028227	-0.087187
scaffold_18	4516640	4558174	-0.020640	-0.006187	-0.004172	-0.011499
scaffold_18	4518520	4559020	-0.071099	-0.022629	-0.014523	-0.035797
scaffold_18	4523089	4560660	-0.063120	-0.022388	-0.013762	-0.030832
scaffold_18	4526739	4563883	-0.056379	-0.020542	-0.012420	-0.030412
scaffold_18	4531428	4571118	0.080144	0.027698	0.017408	0.040612
scaffold_18	4534271	4573060	0.144454	0.054842	0.034558	0.073323
scaffold_18	4543042	4573577	0.132665	0.052692	0.034455	0.065405
scaffold_18	4547853	4575372	0.199985	0.085923	0.056027	0.092294
scaffold_18	4552685	4577990	0.229811	0.115968	0.076643	0.108519
scaffold_18	4557305	4579552	0.338352	0.234312	0.160685	0.162428
scaffold_18	4558393	4580406	0.320337	0.261312	0.161902	0.157310
scaffold_18	4559051	4583464	0.232356	0.218696	0.129630	0.123197
scaffold_18	4561015	4584072	0.274073	0.235230	0.154564	0.166812
scaffold_18	4564886	4586411	0.154416	0.140424	0.092491	0.100017
scaffold_18	4571143	4588320	-0.005384	-0.006157	-0.003738	-0.003813
scaffold_18	4573085	4589974	-0.045626	-0.053723	-0.031621	-0.032889
scaffold_18	4573635	4590331	-0.023769	-0.026799	-0.016885	-0.018192
scaffold_18	4575457	4591361	-0.088520	-0.099583	-0.063337	-0.071675
scaffold_18	4578045	4592236	-0.121696	-0.121085	-0.081502	-0.102314
scaffold_18	4579576	4592924	-0.190812	-0.161649	-0.113470	-0.150848
scaffold_18	4580676	4593809	-0.208759	-0.174399	-0.125269	-0.163249
scaffold_18	4583863	4594032	-0.239623	-0.197505	-0.144939	-0.197004
scaffold_18	4584096	4594375	-0.310179	-0.280609	-0.196881	-0.250368
scaffold_18	4586507	4595368	-0.282964	-0.253627	-0.179063	-0.221254
scaffold_18	4588353	4595935	-0.278610	-0.238514	-0.167226	-0.197337
scaffold_18	4590000	4597480	-0.302990	-0.250673	-0.177379	-0.207692
scaffold_18	4590337	4599558	-0.268270	-0.217548	-0.152684	-0.174180
scaffold_18	4591512	4600365	-0.175337	-0.144048	-0.102113	-0.106463
scaffold_18	4592326	4602534	-0.171262	-0.150177	-0.101417	-0.097525
scaffold_18	4592928	4603439	-0.078562	-0.087389	-0.055640	-0.047627
scaffold_18	4593870	4603679	-0.068027	-0.081986	-0.049978	-0.042561
scaffold_18	4594040	4605429	0.086794	0.097146	0.063626	0.051749
scaffold_18	4594610	4605681	0.190349	0.195840	0.132521	0.102384
scaffold_18	4595514	4606115	0.163761	0.185386	0.113278	0.084219
scaffold_18	4596120	4607565	0.098470	0.101949	0.064553	0.059485
scaffold_18	4598165	4608131	0.072050	0.068808	0.044573	0.042767
scaffold_18	4599572	4610532	-0.146368	-0.125035	-0.070756	-0.076620
scaffold_18	4600369	4611156	-0.205268	-0.137596	-0.086587	-0.116922
scaffold_18	4602606	4611652	-0.159896	-0.093155	-0.063315	-0.081369
scaffold_18	4603445	4612948	-0.225521	-0.126815	-0.084903	-0.096264
scaffold_18	4603846	4614543	-0.200348	-0.115902	-0.075340	-0.082753
scaffold_18	4605456	4617116	-0.287726	-0.165854	-0.105376	-0.118567
scaffold_18	4605743	4620418	-0.221993	-0.106229	-0.071643	-0.097446
scaffold_18	4606130	4622964	-0.212461	-0.100535	-0.064739	-0.091820
scaffold_18	4607670	4628578	-0.194839	-0.083133	-0.052920	-0.079916
scaffold_18	4609622	4633568	-0.124628	-0.050728	-0.032843	-0.053061
scaffold_18	4610723	4637149	-0.027780	-0.010853	-0.007487	-0.012100
scaffold_18	4611326	4640966	-0.070560	-0.028167	-0.018554	-0.029052
scaffold_18	4611802	4645516	-0.252849	-0.131357	-0.075316	-0.123607
scaffold_18	4613049	4651589	-0.347619	-0.163481	-0.090700	-0.215965
scaffold_18	4614844	4653874	-0.366425	-0.163478	-0.092688	-0.256295
scaffold_18	4617397	4657701	-0.349849	-0.142137	-0.075384	-0.240949
scaffold_18	4621703	4661106	-0.413178	-0.202747	-0.096928	-0.283360
scaffold_18	4623437	4663944	-0.342174	-0.164908	-0.085085	-0.240640
scaffold_18	4629024	4675353	-0.175933	-0.080686	-0.038659	-0.116304
scaffold_18	4633908	4681442	-0.204154	-0.095216	-0.045502	-0.133975
scaffold_18	4638176	4683168	-0.139181	-0.069223	-0.033123	-0.105818
scaffold_18	4641598	4686896	-0.214925	-0.101079	-0.047799	-0.156692
scaffold_18	4648004	4688538	-0.138825	-0.059418	-0.028750	-0.096894
scaffold_18	4653139	4692338	0.079713	0.038373	0.019027	0.057611
scaffold_18	4654505	4693870	-0.004579	-0.002526	-0.001249	-0.003344
scaffold_18	4658077	4699342	-0.011275	-0.006431	-0.003352	-0.007476
scaffold_18	4662766	4703824	0.029757	0.016414	0.008887	0.019752
scaffold_18	4664094	4705749	0.045012	0.023111	0.012955	0.030812
scaffold_18	4678364	4710028	0.008380	0.004762	0.002848	0.005498
scaffold_18	4682044	4713146	0.064777	0.042052	0.024643	0.040688
scaffold_18	4683311	4714498	-0.007239	-0.005125	-0.002901	-0.004140
scaffold_18	4687528	4718246	0.091034	0.066285	0.039666	0.048651
scaffold_18	4688754	4719205	0.146771	0.105471	0.063504	0.077315
scaffold_18	4692494	4720391	-0.005819	-0.004704	-0.002779	-0.002891
scaffold_18	4693907	4722833	0.121966	0.088912	0.052643	0.059005
scaffold_18	4699401	4724529	0.090239	0.074918	0.042190	0.044779
scaffold_18	4703967	4725869	0.078641	0.072984	0.039830	0.038395
scaffold_18	4707824	4726286	0.099989	0.096889	0.053228	0.048188
scaffold_18	4711310	4730823	0.088603	0.082144	0.047702	0.043026
scaffold_18	4713149	4735355	0.019815	0.018000	0.009877	0.009860
scaffold_18	4714758	4736375	-0.001323	-0.001269	-0.000653	-0.000658
scaffold_18	4718431	4737418	0.000797	0.000864	0.000412	0.000431
scaffold_18	4719215	4739033	0.089373	0.095785	0.049435	0.051784
scaffold_18	4720498	4740980	0.134942	0.129244	0.066491	0.082233
scaffold_18	4723892	4745173	0.032052	0.027676	0.014312	0.019115
scaffold_18	4725161	4747999	0.167386	0.125093	0.076141	0.107043
scaffold_18	4725876	4751060	0.178720	0.118628	0.074138	0.109578
scaffold_18	4726683	4755541	0.121003	0.078952	0.046307	0.073543
scaffold_18	4732495	4756715	0.065140	0.048526	0.027747	0.041529
scaffold_18	4735358	4760211	0.108925	0.074503	0.045206	0.067792
scaffold_18	4736381	4764482	0.114755	0.072825	0.043593	0.076280
scaffold_18	4737422	4766299	0.045940	0.033227	0.019225	0.029592
scaffold_18	4739437	4767652	-0.046153	-0.034226	-0.019550	-0.028736
scaffold_18	4741002	4769272	-0.017645	-0.013351	-0.007811	-0.010850
scaffold_18	4745830	4770882	0.090528	0.077596	0.048618	0.058287
scaffold_18	4748283	4772005	0.131255	0.118674	0.074277	0.084190
scaffold_18	4751482	4774022	0.071066	0.069357	0.041410	0.047865
scaffold_18	4755647	4777717	0.073746	0.069069	0.042066	0.052322
scaffold_18	4757563	4782321	0.135296	0.102409	0.067040	0.096637
scaffold_18	4761036	4784552	0.154698	0.119735	0.077529	0.105850
scaffold_18	4765126	4788750	0.227267	0.160507	0.114843	0.153853
scaffold_18	4766351	4793674	0.301243	0.196301	0.145561	0.193707
scaffold_18	4767737	4794935	0.316709	0.199625	0.144541	0.202844
scaffold_18	4769294	4797910	0.347181	0.200972	0.145427	0.221959
scaffold_18	4771639	4802084	0.290730	0.152178	0.105689	0.170129
scaffold_18	4772995	4804227	0.033805	0.020256	0.012891	0.020695
scaffold_18	4774025	4806106	0.148477	0.080835	0.054384	0.093375
scaffold_18	4778589	4810749	0.071808	0.045653	0.030211	0.046682
scaffold_18	4782347	4811099	-0.025513	-0.025096	-0.013402	-0.014915
scaffold_18	4785086	4812859	0.014343	0.014566	0.007769	0.008878
scaffold_18	4789007	4813558	0.032411	0.036518	0.019444	0.020823
scaffold_18	4794086	4815569	0.001135	0.001296	0.000648	0.000771
scaffold_18	4795071	4817287	0.000957	0.001129	0.000565	0.000645
scaffold_18	4800742	4819126	-0.015450	-0.019423	-0.009412	-0.010485
scaffold_18	4802112	4820606	-0.031225	-0.039620	-0.019223	-0.021876
scaffold_18	4804325	4823368	0.069743	0.073234	0.038518	0.045856
scaffold_18	4806644	4823972	0.054638	0.068368	0.032859	0.034319
scaffold_18	4810750	4824466	0.124477	0.153379	0.074745	0.074751
scaffold_18	4811319	4824763	0.301735	0.293826	0.185999	0.198277
scaffold_18	4812912	4824888	0.319824	0.332086	0.219356	0.203879
scaffold_18	4813671	4825676	0.297285	0.329253	0.197210	0.180671
scaffold_18	4815835	4830818	0.355295	0.346783	0.239351	0.199821
scaffold_18	4817990	4835339	0.369787	0.365195	0.231713	0.190238
scaffold_18	4819236	4835576	0.287417	0.316629	0.168011	0.132252
scaffold_18	4823326	4836968	0.267364	0.299427	0.152944	0.114116
scaffold_18	4823370	4837338	0.190616	0.253900	0.129044	0.090516
scaffold_18	4823993	4841803	0.167321	0.203248	0.105391	0.079431
scaffold_18	4824649	4843601	0.121157	0.164058	0.077227	0.057174
scaffold_18	4824768	4844467	0.069023	0.099020	0.044841	0.031206
scaffold_18	4825037	4845635	-0.014095	-0.021981	-0.009324	-0.006575
scaffold_18	4827012	4846680	-0.035466	-0.055873	-0.023621	-0.015846
scaffold_18	4831592	4849572	-0.048072	-0.059864	-0.028948	-0.022508
scaffold_18	4835361	4852393	-0.106055	-0.129057	-0.061346	-0.051621
scaffold_18	4835660	4871378	-0.068730	-0.080102	-0.042940	-0.036640
scaffold_18	4837019	4874164	0.016656	0.019082	0.010544	0.009753
scaffold_18	4840387	4876254	0.098040	0.100960	0.056606	0.056550
scaffold_18	4841842	4878655	0.102123	0.106193	0.059958	0.058401
scaffold_18	4843617	4881054	0.216161	0.192901	0.124466	0.126915
scaffold_18	4845226	4883606	0.237759	0.195770	0.127414	0.158145
scaffold_18	4845700	4887098	0.307227	0.223371	0.141797	0.187807
scaffold_18	4846781	4887347	0.240058	0.187671	0.119140	0.157623
scaffold_18	4849735	4888642	0.216267	0.201265	0.113790	0.130308
scaffold_18	4854179	4889533	0.247246	0.233872	0.136484	0.147956
scaffold_18	4871499	4892578	0.211010	0.200185	0.109095	0.124832
scaffold_18	4874575	4894553	0.111743	0.107661	0.058587	0.064641
scaffold_18	4876708	4897123	-0.000527	-0.000542	-0.000270	-0.000290
scaffold_18	4878929	4899925	-0.002170	-0.002158	-0.001073	-0.001190
scaffold_18	4882251	4908595	-0.064983	-0.053331	-0.025081	-0.036219
scaffold_18	4884202	4916805	-0.091786	-0.073972	-0.032689	-0.050718
scaffold_18	4887154	4934431	0.105436	0.075283	0.035116	0.070908
scaffold_18	4887483	4937781	0.076765	0.041699	0.020936	0.051749
scaffold_18	4888688	4942294	-0.074787	-0.038049	-0.021487	-0.059985
scaffold_18	4891179	4942755	-0.316691	-0.165016	-0.097713	-0.276408
scaffold_18	4892599	4943148	-0.447777	-0.277703	-0.160326	-0.409665
scaffold_18	4895171	4943381	-0.536767	-0.351599	-0.200785	-0.513567
scaffold_18	4897173	4945197	-0.539138	-0.312269	-0.187705	-0.524597
scaffold_18	4902003	4946370	-0.579214	-0.361800	-0.211054	-0.567714
scaffold_18	4909603	4947018	-0.638127	-0.443656	-0.254914	-0.624444
scaffold_18	4917038	4947836	-0.663854	-0.494596	-0.282054	-0.647437
scaffold_18	4935444	4950328	-0.762558	-0.599078	-0.343507	-0.724859
scaffold_18	4939463	4958405	-0.735896	-0.598613	-0.334535	-0.687209
scaffold_18	4942331	4960283	-0.734241	-0.656318	-0.349802	-0.681764
scaffold_18	4942828	4965540	-0.611155	-0.572006	-0.299422	-0.552075
scaffold_18	4943160	4966504	-0.512671	-0.439730	-0.237283	-0.426759
scaffold_18	4944135	4972847	-0.417991	-0.333431	-0.181697	-0.331032
scaffold_18	4945200	4976516	-0.429607	-0.466511	-0.209312	-0.305182
scaffold_18	4946610	4977940	-0.320478	-0.327100	-0.153524	-0.215116
scaffold_18	4947045	4979762	-0.191648	-0.208801	-0.094927	-0.115160
scaffold_18	4948370	4983324	0.000000	0.000000	0.000000	-0.000000
scaffold_18	4956195	4983657	0.024664	0.022505	0.011419	0.013312
scaffold_18	4958556	4992130	0.031175	0.019732	0.011353	0.013538
scaffold_18	4963203	4996399	-0.035592	-0.021172	-0.012125	-0.015216
scaffold_18	4965661	5000100	-0.211324	-0.126881	-0.070074	-0.085807
scaffold_18	4970650	5003405	-0.196701	-0.095066	-0.057498	-0.080711
scaffold_18	4975127	5005533	-0.173293	-0.090356	-0.052564	-0.071660
scaffold_18	4976565	5007677	-0.150635	-0.075550	-0.045992	-0.070020
scaffold_18	4977987	5008615	-0.210247	-0.107143	-0.064336	-0.098733
scaffold_18	4980647	5010780	-0.065248	-0.027387	-0.017132	-0.030807
scaffold_18	4983326	5011588	-0.117635	-0.043673	-0.026888	-0.054650
scaffold_18	4984778	5013346	-0.000596	-0.000216	-0.000136	-0.000299
scaffold_18	4993000	5014041	0.082897	0.043412	0.025854	0.060618
scaffold_18	4997068	5016547	0.207593	0.103052	0.065328	0.150595
scaffold_18	5000123	5019729	0.157762	0.084664	0.051119	0.118038
scaffold_18	5004327	5021462	0.133599	0.078446	0.044607	0.103987
scaffold_18	5006333	5022513	0.118217	0.064795	0.038349	0.095543
scaffold_18	5007713	5023696	0.126224	0.065018	0.038449	0.107356
scaffold_18	5009066	5027001	0.176919	0.086411	0.050453	0.118193
scaffold_18	5010781	5028045	0.113774	0.058311	0.032901	0.074408
scaffold_18	5011845	5030796	0.166443	0.091526	0.052164	0.099099
scaffold_18	5013394	5032268	-0.074119	-0.042958	-0.023845	-0.039773
scaffold_18	5014363	5032726	-0.203441	-0.109105	-0.061560	-0.107938
scaffold_18	5016615	5036161	-0.273806	-0.158418	-0.084917	-0.130059
scaffold_18	5020000	5037821	-0.295059	-0.183493	-0.099864	-0.145737
scaffold_18	5021668	5039959	-0.333656	-0.234343	-0.125250	-0.170767
scaffold_18	5022650	5041515	-0.282094	-0.184533	-0.103396	-0.132912
scaffold_18	5023708	5045706	-0.159228	-0.088903	-0.055900	-0.078031
scaffold_18	5027004	5046303	-0.125080	-0.075418	-0.048544	-0.071978
scaffold_18	5028105	5046906	-0.100073	-0.061347	-0.040383	-0.054987
scaffold_18	5030849	5047234	-0.216352	-0.146652	-0.092835	-0.121530
scaffold_18	5032352	5047742	-0.178981	-0.119987	-0.076031	-0.106795
scaffold_18	5032846	5053248	-0.048823	-0.031161	-0.020304	-0.029919
scaffold_18	5036420	5055720	-0.024201	-0.014971	-0.009989	-0.015194
scaffold_18	5037868	5058080	0.067165	0.038329	0.025758	0.040841
scaffold_18	5040252	5062139	0.160938	0.081642	0.055673	0.096327
scaffold_18	5041772	5062962	0.159792	0.085162	0.056958	0.098050
scaffold_18	5045805	5065028	0.099548	0.058711	0.038024	0.058038
scaffold_18	5046374	5067221	0.090315	0.040553	0.026177	0.043928
scaffold_18	5047008	5070375	0.007251	0.002862	0.001676	0.003502
scaffold_18	5047412	5072331	0.176169	0.062138	0.037195	0.087423
scaffold_18	5047968	5075706	0.316427	0.103118	0.059390	0.119647
scaffold_18	5053351	5077020	0.042862	0.014942	0.007466	0.013541
scaffold_18	5056878	5078794	-0.048031	-0.020887	-0.009580	-0.018107
scaffold_18	5058426	5079448	-0.084299	-0.035736	-0.016194	-0.026187
scaffold_18	5062189	5080077	-0.177778	-0.080282	-0.034730	-0.050069
scaffold_18	5063060	5081820	-0.120642	-0.054097	-0.025218	-0.038518
scaffold_18	5065152	5084335	-0.145574	-0.086561	-0.033054	-0.042015
scaffold_18	5067967	5088313	-0.166905	-0.143539	-0.047216	-0.052882
scaffold_18	5070643	5089211	-0.186187	-0.239252	-0.080280	-0.069155
scaffold_18	5072557	5089763	-0.193117	-0.253243	-0.097035	-0.074273
scaffold_18	5075936	5092352	-0.085862	-0.110303	-0.050813	-0.040058
scaffold_18	5077995	5095034	-0.147150	-0.207567	-0.086785	-0.072864
scaffold_18	5078899	5097677	-0.133180	-0.163897	-0.074818	-0.069596
scaffold_18	5079715	5099552	-0.099208	-0.120898	-0.056892	-0.056563
scaffold_18	5080319	5108927	-0.022968	-0.025428	-0.013321	-0.014259
scaffold_18	5082245	5110000	-0.055847	-0.066348	-0.032392	-0.034314
scaffold_18	5085762	5111285	-0.036006	-0.038221	-0.021683	-0.024885
scaffold_18	5088683	5118418	-0.014505	-0.014128	-0.008442	-0.009468
scaffold_18	5089230	5120392	0.045281	0.038382	0.022998	0.029329
scaffold_18	5089962	5128239	0.025815	0.018937	0.010865	0.016620
scaffold_18	5092573	5132284	-0.084697	-0.063687	-0.034399	-0.052855
scaffold_18	5095214	5133453	0.042494	0.027559	0.016953	0.023916
scaffold_18	5097763	5133765	0.094585	0.059292	0.037264	0.047300
scaffold_18	5099638	5133970	0.087520	0.048626	0.031886	0.041680
scaffold_18	5108983	5135385	-0.018916	-0.009630	-0.006026	-0.006618
scaffold_18	5110103	5136353	0.040636	0.021494	0.013502	0.015049
scaffold_18	5114992	5136991	0.027414	0.014451	0.008994	0.009475
scaffold_18	5118690	5138193	-0.034578	-0.021180	-0.012720	-0.013304
scaffold_18	5124003	5140723	-0.084037	-0.056762	-0.033522	-0.033212
scaffold_18	5128692	5143636	0.035656	0.029514	0.018064	0.014297
scaffold_18	5132822	5144889	0.035708	0.030608	0.019024	0.013608
scaffold_18	5133459	5146513	0.119916	0.105024	0.066290	0.055138
scaffold_18	5133842	5147328	0.109575	0.107615	0.055837	0.052992
scaffold_18	5134018	5147521	0.131991	0.140430	0.073032	0.069146
scaffold_18	5135464	5147875	0.107188	0.132482	0.063652	0.065330
scaffold_18	5136676	5148088	-0.002059	-0.002590	-0.001265	-0.001218
scaffold_18	5137034	5148458	-0.081548	-0.117803	-0.051859	-0.050644
scaffold_18	5139676	5148696	-0.054431	-0.075547	-0.034822	-0.031290
scaffold_18	5140778	5150383	-0.049350	-0.064106	-0.030683	-0.028388
scaffold_18	5144207	5150672	-0.006517	-0.008290	-0.004141	-0.003950
scaffold_18	5145018	5150885	0.032595	0.042046	0.020434	0.020560
scaffold_18	5146571	5151072	-0.007681	-0.010966	-0.004994	-0.004642
scaffold_18	5147415	5151487	-0.063010	-0.090932	-0.047259	-0.038618
scaffold_18	5147540	5152947	-0.150008	-0.264090	-0.111342	-0.089808
scaffold_18	5147883	5155050	-0.173102	-0.275365	-0.121612	-0.092854
scaffold_18	5148103	5157570	-0.076392	-0.095593	-0.046652	-0.038645
scaffold_18	5148624	5159685	0.087135	0.091379	0.050447	0.040429
scaffold_18	5149377	5162806	0.105758	0.110237	0.057910	0.056788
scaffold_18	5150558	5164846	0.187210	0.200540	0.106745	0.102254
scaffold_18	5150675	5165141	0.163345	0.174602	0.093859	0.090543
scaffold_18	5150938	5165303	0.189209	0.195712	0.117757	0.104532
scaffold_18	5151365	5166031	0.136181	0.147418	0.087005	0.080210
scaffold_18	5151655	5171572	0.261432	0.253949	0.159448	0.158109
scaffold_18	5153410	5176076	0.294942	0.244017	0.171758	0.174643
scaffold_18	5155133	5178944	0.253354	0.232298	0.164006	0.169237
scaffold_18	5157778	5179235	0.260410	0.282053	0.191521	0.184514
scaffold_18	5160458	5181675	0.235337	0.237245	0.160355	0.170116
scaffold_18	5163634	5182362	0.253935	0.258100	0.175970	0.185289
scaffold_18	5165083	5185205	0.170993	0.183462	0.119039	0.127518
scaffold_18	5165149	5188044	0.104143	0.111180	0.067269	0.068554
scaffold_18	5165387	5191854	-0.004631	-0.004978	-0.002793	-0.002985
scaffold_18	5166059	5192535	-0.034181	-0.033524	-0.018666	-0.021918
scaffold_18	5171758	5200787	-0.006484	-0.005819	-0.003270	-0.004193
scaffold_18	5176755	5201317	-0.024539	-0.025422	-0.013347	-0.015698
scaffold_18	5179036	5203237	0.025419	0.023699	0.012873	0.016988
scaffold_18	5180341	5203991	0.031790	0.030614	0.016321	0.020796
scaffold_18	5181748	5209825	0.035714	0.036213	0.018256	0.022789
scaffold_18	5182571	5211738	0.036029	0.034243	0.017591	0.022931
scaffold_18	5185896	5215528	0.048256	0.047234	0.023804	0.029669
scaffold_18	5189560	5220552	0.145595	0.114856	0.058673	0.101279
scaffold_18	5192042	5225542	0.319463	0.238918	0.113726	0.236035
scaffold_18	5192558	5233194	0.308898	0.189849	0.089220	0.225225
scaffold_18	5200808	5234871	0.148481	0.089579	0.041604	0.104885
scaffold_18	5201890	5238249	0.235102	0.134318	0.061481	0.174291
scaffold_18	5203323	5254510	0.166278	0.089451	0.040087	0.118748
scaffold_18	5207907	5262475	0.119891	0.053610	0.025622	0.073531
scaffold_18	5210020	5262939	0.162881	0.072545	0.035762	0.086873
scaffold_18	5212109	5268521	0.185656	0.079837	0.041018	0.098579
scaffold_18	5215565	5272365	0.174509	0.068907	0.036522	0.093855
scaffold_18	5221658	5274520	0.051439	0.022898	0.012026	0.028148
scaffold_18	5226321	5275234	0.020463	0.008457	0.004831	0.010507
scaffold_18	5234310	5276115	0.014230	0.007206	0.004239	0.007427
scaffold_18	5236027	5278197	0.108594	0.056199	0.033626	0.057419
scaffold_18	5244010	5278811	0.159127	0.094068	0.060458	0.083777
scaffold_18	5255365	5279355	0.224814	0.149108	0.104392	0.120450
scaffold_18	5262496	5283136	0.203237	0.150707	0.105146	0.122356
scaffold_18	5263890	5284427	0.177803	0.136091	0.091637	0.119484
scaffold_18	5269680	5292632	0.126459	0.095310	0.057073	0.085191
